"segmento_id","acto_id","titulo","palabrasclave","transcripcion","latitudp","longitudp"
"544","27","En las piedras vive el demonio",,"BERENICE: ¿Qué será que esa María vive en el lago o en el agua? ¿o no?
GREGORIO: Es una piedra, pues, que grande. Está ahí una gran, una piedra grande en la orilla [ajá]. Sí.
BERENICE: Esa es la María, ahí está.
GREGORIO: Sí, así que las piedras, pues, dicen, cuentan que ahí es donde vive el demonio.
BERENICE: Ajá, en las piedras.
GREGORIO: Ahí se, así se llama allí, esa parte, María [mjm], maríao, así le dicen [mjm]. 
BERENICE: y entonces hay muchos sitios donde hay piedras y esos sitios tienen ese nombre, o sea, María, por ejemplo el toro, eh. 
GREGORIO: Sí, también aquí en Yunuén [ajá] hay una piedra grande [mjm] y ahí así le dicen: en el toro.
BERENICE: El toro…
GREGORIO: Mjm [mjm] aquí hay, también aparecía, aparecía también una isla donde dicen Tecuena, también, dicen que también se aparecía, le prometía dinero, mjm [mjm] pero pus que no se arriesgaron o no sé, no les tocó [mjm]. Así es que así está.
BERENICE: Sí. ¿Y aquí hay muchas piedras que son así, o sea está María pero hay otras que tienen el…?
GREGORIO: No, aquí no hay, allá pues, en el, donde dicen el campano allá sí hay una piedra, pero yo creo que ya se agarró la agua [ajá] tenía un, una, como una, como una casita [mjm] así como una veredita abajo, pero bien bien bien bonito se veía abajo, orita ya ha de estar en el agua.
BERENICE: ¿Ah sí?
GREGORIO: Pero cuando se secó, está bien bonito. Y que ahí este, ahí donde se me, mete pues el, el encanto. Así, pues, antes había mucho de esa [mjm] el que quisiera, este, pues vivir pues con mucho dinero [mjm].
 ","0.00000000","0.00000000"
"545","27","Antes no había banco",,"BERENICE: ¿Y de aquí de, de la Pacanda alguien se fue al encanto? ¿Alguien fue a hacer pacto o no? 
GREGORIO: Pues como les conté pues el otro día que un señor [nomás el señor este, mjm]. Sí, estuvo esperando a su esposa, pero que no le tocó pues porque no le avi, ya no le avisó [ya no salió] [mjm, sí].
BERENICE: Nada más él.
GREGORIO: Sí. 
SANTIAGO: ¿Por qué cree que ya no, que ya no hay?
GREGORIO: No, orita ya no, yo creo que porque ya pues este, antes, no había banco, por eso él, avisaba dinero [mjm, claro] todo ese dinero ya era pues y iba a pasar así como ahora, ahorita en el banco hay mucho dinero. Y que ellos así veían allí estar un señor en la mesa, estar escribiendo, así como en una oficina, [ajá] ey, así, así es [mjm]. Pero nomás una persona que juera porque también los chiquillos, un sobrino, me contaba que ellos andaban jugando allá en esa partesita [mjm] así esconderse [mjm] y que allí salió un señor grande, y que les dijo:
--Muchachos, ¿qué andan haciendo aquí? 
Pero que traían una, traía una carabina, y que ellos se asust… él se asustó y se corrió [mjm], y que entonces lo llamaba:
--Ven, ven.
Él se corrió ya.
Berenice: Pues sí.
Gregorio: Así está [ajá] sí.
 ","0.00000000","0.00000000"
"546","27","Despedida",,"Berenice: Bueno, pues, muchas gracias, por contarnos otra vez.
Gregorio: Ahora si quieren ir aquí en el cerro [ajá] también dicen que hay un laguito, así un, una lagunita [ajá], pero es hasta allá arriba [mjm] que un señor, pues, aquí donde se llama Rancho de Santiago, orita ya es un ranchito [ajá], él era uno salo, namás, pero que, andaba buscando un animal. Y, pues, que fue buscando el animal.
Gregorio hijo: Yo áhi los dejo, yo voy para allá arriba, [ya] áhi con permiso.
Berenice: Bueno, nos vemos, hasta luego.
Gregorio: Y que allí le encontró al señor:
--¿Tú qué anda haciendo?
--Ando buscando el animal, se me perdió.
--Pus vamos, si quieres yo te avi, yo te enseño donde hay muchos animales, a ver si lo encuentras allí. 
Y que hay pues una piedra allí, y que le dijo:
--Cierra los ojos.
Los cerró así, y que ya vio un camino bien bonito. 
--Ven, pásate conmigo, camínale, vámonos.
Ya caminó y que entonces ya pasó ahí. 
--Ah, que le dijo, lo vas a torear al toro y lo vas a torear al perro y a una muchacha, te va a querer mucho, te va, este, se va reír mucho conti… este, reir de ti y si lo quieres, uste, entonces ella te va llevar, pero si, si quieres salir otra vez aquí, no lo vas a querer. Y al toro lo vas a torear así.
Y que así, pues, como le dijo él, todo lo hizo así, todo: lo toreó al toro, nomás se lo llevó así, el toro se pasó, y que al perro también, al perro también que le dijo:
--Escúpialo.
 ","0.00000000","0.00000000"
"554","29","¿Y usted es originario de aquí de la Pacanda?",,"DOMINGO: Domingo Castillejo González.
BERENICE: Domingo Castillejo González, ¿cuántos años tiene don Domingo?
DOMINGO: 81.
BERENICE: 81 años. ¿Y usted es originario de aquí de la Pacanda?
DOMINGO: Sí, aquí nací, sí, de aquí nací, pues como digo pos mis abuelitos vivían de primer lugar de, que ellos vivían en Janitzio [ajá] y de Janitzio vinieron ellos a buscar aquí un lugar donde pudieran vivir y aquí quedaron.
 ","0.00000000","0.00000000"
"555","29","Me contaban que mi padre",,"DOMINGO: Me contaban que mi padre era pues muy chico cuando él vino aquí, aquí se creció ya, y pues aquí crecimos. Pero, la historia pues que de Janitzio, ellos salieron de ahí porque, ya pues, empezaba ya la comunidad a crecer, crecer y ya empezó a, cómo se llama, a haber trabajo para hacer la estatua de Morelos, eh, entonces ellos ibas a hacer fainas allá y no les gustaron porque ellos cooperaban aquí, cooperaban allá y no alcanzaba lo que ellos ganaban en ese tiempo, mejor ellos decidieron quedar aquí en la comunidad de la Pacanda. Son, mi abuelito fue los que llegaron aquí primero [mjm] y varios ya de los que ya se nos adelantaron ya nomás queda pues como Don Gregorio que su papa el vino pues, el también venía de Janitzio. Mucha gente que está malita pos ya sus papás o sus abuelitos ya, ya se murieron pues, ya se murieron, y tratamos nosotros de buscar una historia aquí de la comunidad pero no lo podemos encontrar ninguna, no nos podemos encontrar porque viene gente y nos pregunta porqué, porqué, este cómo se llama, cómo estaba aquel tiempo, es que nosotros aquí nacimos y ya estaba hecho.","0.00000000","0.00000000"
"556","29","Yo tenía dos años cuando se hizo el Morelos",,"Aquí apenas, yo tenía dos años cuando se hizo el Morelos, eh, dos años de edad [ajá] y aquí vinieron ya para hacer cuando se terminó en 1936 se terminó, ya mientas andaba aquél este, también se murió, el este, Lázaro Cárdenas el presidente de la república Lázaro Cárdenas y empezó ver estos terrenos que están, aquí había frutales aquí todo esto, aquél todo, aquí pasaba el agua de ese tanque que ta abajo, ese se subía con aire motor que le dicen, decía y se acabó por no cuidarse pues, con eso se subía el agua, y empezaba aquí pasaba el agua en donde está el aguacate y para regar las frutas, frutales en ese tiempo pues aquel no había estas casas [mjm], puros frutales, manzanos, ciruelos, peras que nosotros alcanzamos verlos nada más pero ya se había acabado. Empezamos ya pues nosotros de preguntar a mi abuelito que porqué vinieron ellos, ellos me contaron: 
--Es que ya no gustamos en Janitzio. 
--¿Y la casa que tenía uste allá?
--Pues me quitaron, me quitaron la casa.
Porque decía pues ya no cooperaba y había fainas pues allá, eso me contaba, traían cantera con una lancha para subir con un mecate que dice, con eso lo subía, de aquél lado, en aquél lado subía, este, cantera y una lancha de remo y así traía ahí pesaba donde ellos, era pesado hacer trabajo ahí y venir a trabajar aquí, cansado. Ya ves mejor lo dejó, cómo se llama, su casa lo dejó y lo prestó a un sobrino, un sobrino de allá de Janitzio, él no tenía dónde vivir y dijo, no, tío préstame la casa yo lo cuido, pensando que él estaba tanteando por otro modo, ya cuando estaba pues ya terminando de hacer, este, el monumento ya les llamaron decir que si dejara el terreno y la casa y si quisiera recibir lo que ellos daban para no salir así nomás. Dieron, como según nos contaba, dieron nada más veinticinco pesos, ese es, cómo se llamaba, moneda 07 20 [mm, mjm], ese tiempo se contaba eso ese dinero, plata [plata], plata, con eso se quedó la casa, de este lado, por aquí se ve, por ahí estaba la casa pues ya, ya quedó pues se murieron, hasta ahí nomás se quedó, empezaron aquí a poblarse, empezaron a poblar.
 ","0.00000000","0.00000000"
"557","29","Comunidades",,"Por eso ya cuando según dice, cuando vino ya Lázaro Cárdenas aquí, andaba para ser gobernador y aquí vino a junarse con ellos. Eh, cuando ellos, él los agarró las comunidades para que tuviera municipio en Tzintzuntzan [mjm], por eso abarca aquí, este, Pacanda, Cucuchucho, Ihuatzio, Casamata, en la punta que dicen Espíritu, Tarerio, eh, Ojo de agua, otros que se llaman pueblos pertenecemos a Tzintzuntzan y Yunuén pertenece a Pátzcuaro, este pertenece a Pátzcuaro cuando se empezó a poblar de las comunidades. Este, Yunuén pertenece en Pátzcuaro, Yunuen, Tecuena, Pacanda, Janitzio [está como dividido], y ya esos, todo, ya este, cómo se llama, Huecorio, Santa Ana, este cómo se llama, San Pedro, eh otro se llama, no me acuerdo cómo otro comunidad, y hasta allá queda un lado de, este cómo se llama, en Arocutín ahí ya termina, agarra, este cómo se llama, Erongarícuaro municipio ya, agarró ya Jarácuaro, Arocutín, Uricho, eh cómo se llama, Uricho, este, eh, Napízaro, Puácuaro, Oponguio, es lo que pertencen a Erongarícuaro. Cada pueblo tiene su… Quiroga pertenece, este, San Andrés, por este lado vive San Andrés [mjm], San Jerónimo y otro pueblo que se llama Chupícuaro, luego este Santa Fé, eh, San Jerónimo y Santa Fe ellos pertenecen a Quiroga. Todos esos comunidad, todas esas comunidades, toda esa rivera del Lago de Pátzcuaro, este, cómo le dijera, cada comunidad pertenece a diferentes pueblos pues, y aquí ya pues nosotros quedamos en Tzintzuntzan, por eso ya ahí ya, todo todo lo que se necesita pues ahí, ahí pertenecemos nosotros. Eh, y aquí en Pacanda pues ya cay dos poblados en Tzintzuntzan, antes de que yo empecé conocerlos apenas éramos como, no llegaba ni cuarenta, eh, comuneros [mjm] y empezaron ya aumentar sus hijos, a casarse, no pues si si no saliera la gente yo creo que, este cómo se llama, esto ya hubiera llenado la gente pero casi la mitad anda por fuera por Estados Unidos, por México, por Guadalajara que son de aquí.","0.00000000","0.00000000"
"558","29","Ya no hay pescado",,"Ya no hay, antes había pescado, había pescado blanco, charal que le decimos nosotros la tripilla chiquitita, de tiro achoque, sardina que nosotros le decimos acúmara, se fue acabando, se fue acabando y ahorita ya no sale, ya no sale acúmara, ya no sale pescado blanco, antes salía pescado blanco cuando nosotros andábamos pescando, salía pescado blanco grande, chico; y pues ya hasta el gobierno trataba de, de que la comunidad trabajara para, para, este cómo se llama, para que no se acabara el pescado y la gente como es siempre sin conocer y ellos dijeron que no, que sólo Dios sabía, porque ellos bien conocían que el pescado así estaba y nunca iba a acabar pero llegó el momento como orita, orita ya no hay pescado, pescado blanco ya no hay, este…","0.00000000","0.00000000"
"559","29","El biólogo",,"BERENICE: ¿Por qué cree que se haya acabado?
DOMINGO: Pos, eh, llegó el también biólogo, o sea otra vez… biólogo venía a traer corrales, ahí trabajaba yo, traía corrales o jaulas para que echaran huevecilla, para que echara para que ahí naciera, para hacer un balance donde creciera más rápido, eh libre o acorralado. Eh, sí nacía pero no podía crecer rápido ni como andar el suelto, este suelto. Creo que el pescado buscaba alimento adecuado a lo que él tenía que comer. Tratamos de, este cómo se llama, trabajar ahí en pesca, eh ahí en los biólogos que venían nos decían que teníamos que trabajar, dar mantenimiento a esos, y, y así fue dejando, así fue ya después ajuste ya el gobierno no aguantó ya porque no había suelto ya este, cómo se llama, ya no le daban dinero para apoyarlos, eh, por eso es que, así sí estamos y ya pues nosotros también aquí.
 ","0.00000000","0.00000000"
"560","29","Se empezaban a organizar",,"BERENICE: ¿Oiga de dónde se empezó a poblar la Pacanda? ¿Cuáles fueron como las primeras casas?
Domingo: Eh, pos eh, ya donde ¿no les dijo don Gregorio? Gregorio deste, allá abajo [Ah, ajá] y otro que se llama don Felez, su papá se llamaba, este,  José Salud [Ajá], Salud Campos y otro se llamaba Felez Guzmán y los que eran ya empezaron a organizar aquí ya para que aquí vivieran, pero antes, este, aquí pues ya no, empezaron a hacer este, cómo se llama, este era cuartel, o sea que se ha dicho ya.
Berenice: Sí, pero ¿ya estaba allí entonces [Sí] desde antes?
 ","0.00000000","0.00000000"
"561","29","Eso nos contaba mi abuelito",,"DOMINGO: Sí, porque había soldados aquí. Eso nos contaba mi abuelito, que venían, que vinieron a refugiarse aquí otros contrarios y los que querían meterse no podían porque estaban acá del lago. Ellos decían que tenían, este, dinamitas o cómo le dicen otro, este, cañones para matarlos. Este redor a la orilla hay una trinchera [mjm] por acá hay todavía, pero todo en aquel lado ya se sumió, ya se tapó en la tierra por lo que llueve y va bajando la tierra y ya se lo tapó, pero este tiene desde aquella punta hasta la otra punta, trinchera donde ellos refugiaban. Era trinchera tiene como metro y medio de ancho por dos o cerca de tres metros de altura. Era grande para protegerse, piedras grandes, no sé cómo le decían ellos pues, decían que los soldados que estaban con él. Y luego preguntaba a mi padre que por qué está ese pozo que está ahí, él dijo, mi papá me avisaba que aquí se hacía pólvora, en esa parte lo hacían pólvora
BERENICE: Donde está el…
DOMINGO: El agua. Sí, tiene agua. Y ahí pues, ya eso nomás nos contaba, que los soldados eso lo hacían, pero pos no lo hemos conocido nosotros ya a ellos, éramos chicos cuando se acabó ya eso, nomás lo encontramos ya aquí  ya pues puros huesos, eh, aquí nomás los metían pues a sepultarlos.
 ","0.00000000","0.00000000"
"562","29","Huesos y ollas",,"BERENICE: ¿Aquí estaban los huesos de los soldados?
DOMINGO: Eh, huesos y unos como, este, unas, unas ollas [mjm] de aquel tiempo, nada más que pus lo que encontraban lo vendieron, venían unos gringos que que querían ollas de antiguo y pos nomás llegaban y la gente pues no se sabía defenderse. Esos dos pedazos era puro frutal [mjm] y ese ya pus, ese era ya, cómo se llama, cuartel [ajá], este lo que es orita escuela y el templo.
BERENICE: ¡Ah! ¿También el templo?
DOMINGO: Sí, el templo, ya así se juntó. Entonces ellos buscaron que, iban a hacer un templo ya los mayores pues, los que llegaron antes para que nosotros también vamos a tener, este cómo se llama, fiesta como allá en Janitzio [ajá]. Vieron y se organizaron y sí, ya empezaron ya con padres que decían que venían a celebrar la misa. Este ya no tiene mucho, ha de tener, siempre ha de tener… mmm… yo ya tenía como… cuando se hizo con el templo, era templo pero así nomás este puro de madera [mjm], eh empezamos organizar para traer arena en Jarácuaro, Janitzio grava. Por acá en, cómo se llama, en Puácuaro, a un lado de Puácuaro traíamos se llama piedra juocos piedra que es muy colorado, para arriba los que son arcos esos son puros esos, piedra no pesado [ajá], así se terminó este, así se terminó lo que nosotros empezamos, ya empezamos a trabajar pues.
 ","0.00000000","0.00000000"
"563","29","San Pablo",,"BERENICE: ¿Por qué hay San Pablo?
DOMINGO: Eh, pos yo creo que ellos hablaron con un padre [mjm] con un padre, ya el padre les dijo pues aquí necesitan que esté San Pablo [mjm] eh, San Pablo, ese es el que trajeron ellos, así lo reconocimos nosotros y de un principio, eh San Pablo [mjm], eh tiene historia también él dél, de  que antes con Dios cómo estaba él pues en contra [ajá], estaba en contra con Jesucristo, eh pero según nos platicaba, no nos sabemos nosotros bien, de las pláticas que hemos oído.
BERENICE: Era lo que decía que estaba en contra.
DOMINGO: Sí, es lo que a nosotros decía pues, él se contradecía a Dios [ajá] a Jesucristo [mjm], pero de tanto y tanto pos él le hizo pues, ellos andaban que, pos agarraron pues, no quería gente de aquel tiempo y ya pues ese es el, dice pues que él iba con su caballo por delante y el atrás, ahí se cayó y, cómo se llama, en el caballo, se cayó en el polvo y que ya no se pudo ver los ojos porque todo lleno de polvo. Eh, ahí nos decían que, en la misa así lo dicen: Saulo, ese es, así es el nombre que decían, Saulo, eh, Saulo, señor quién es quien me habla y luego el que tú persigues, eh, yo soy el que tú persigues y qué debo de hacer, pos levántate tienes que trabajar conmigo. Esa es la historia que los grandes nos habían enseñado; eh, no todos creo saben o quién sabe, eh, y ya ya se fue, ya pues ya, ya por eso se fue, cuando hay una mis… se celebra una misa sí se dice Saulo, sí es esa historia, esa es la historia en todas partes como en San Andrés [mjm], aquél este, eh cómo se llama, no me acuerdo el Cristo cómo se llama Janitzio o San Gerónimo [mjm] Janitzio o San Gerónimo y yo creo que también, cómo se llama, no me acuerdo de la otra comunidad, también ahí un mismo día hace la fiesta, el 30 de septiembre.
BERENICE: En septiembre.
DOMINGO: Hey, en septiembre, el 30 de septiembre hacen fiesta en Janitzio, dicen que el señor, como por otros pueblos, cada Cristo o cada nombre, Santiago por allá dicen Asajo Santiago le dicen Asajo Santiago, eh y ahí está Santiago, ese es el patrón ahí. Y Tzintzuntzan ese tampoco me acuerdo cómo se llama, tiene un nombre no me acuerdo pues el nombre, pero todo todas las comunidades tienen diferentes imágenes, nombres [mjm] como Puácuaro es la virgen de Guadalupe 
BERENICE: Cada uno tiene entonces su santo.
DOMINGO: Sí, ese también por acá por este, cómo se llama, Ojo de agua también pero máximo ya que de esos que se apareció y ahí está eso, se apareció.
BERENICE: ¿Dónde?
DOMINGO: En Puácuaro, aquí enfrente.
 ","0.00000000","0.00000000"
